,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a,home_adj_shots,home_adj_shots_conc,away_adj_shots,away_adj_shots_conc
7849,2023-04-30,Inter,Lazio,25.0,9.0,1.86,3.9,4.9,serie_a,2223,0.5386436664975478,0.2568915947911382,0.20446473871131404,20.773224038454913,11.0,10.73477845990851,8.6
7850,2023-04-30,Cremonese,Verona,12.0,14.0,3.13,3.4,2.48,serie_a,2223,0.31420011626000505,0.2892489305570046,0.3965509531829903,12.978971295270123,14.4,9.495307114543163,12.8
7851,2023-04-30,Napoli,Salernitana,24.0,5.0,1.25,7.0,17.0,serie_a,2223,0.7986577181208054,0.14261744966442952,0.0587248322147651,15.603920115975512,9.8,12.272171967009177,15.2
7852,2023-04-30,Sassuolo,Empoli,13.0,7.0,1.8,4.1,4.7,serie_a,2223,0.5488464824836229,0.2409569923098832,0.21019652520649384,11.915451615228031,12.8,10.589527907744959,17.0
7853,2023-04-30,Fiorentina,Sampdoria,23.0,4.0,1.35,5.8,11.0,serie_a,2223,0.7377428307123034,0.17171600370027754,0.09054116558741906,18.352018798123247,9.4,9.8187787102886,22.0
7854,2023-04-30,Bologna,Juventus,16.0,14.0,3.65,3.3,2.29,serie_a,2223,0.27027413672859923,0.29893957547254163,0.4307862877988591,11.874158481966376,14.4,10.918739903127229,12.8
7855,2023-05-03,Atalanta,Spezia,14.0,9.0,1.42,5.25,9.0,serie_a,2223,0.7001555901311404,0.18937541675927982,0.1104689931095799,11.230351223579408,12.8,8.608937616569648,13.0
7856,2023-05-03,Juventus,Lecce,16.0,14.0,1.63,4.02,7.5,serie_a,2223,0.6162166139356928,0.24985897530228343,0.13392441076202388,11.29250048028931,12.4,13.1954142244356,9.8
7857,2023-05-03,Salernitana,Fiorentina,4.0,12.0,4.8,3.96,1.8,serie_a,2223,0.20496894409937888,0.2484472049689441,0.546583850931677,10.071401941740518,18.0,17.096661961875256,8.6
7858,2023-05-03,Sampdoria,Torino,7.0,12.0,4.75,3.55,1.98,serie_a,2223,0.21110326911236915,0.2824621206433109,0.50643461024432,9.123131460186643,23.4,9.220271857273879,9.6
7859,2023-05-03,Lazio,Sassuolo,13.0,13.0,1.72,4.2,5.75,serie_a,2223,0.5852559131446298,0.23967623109732453,0.17506785575804576,10.455942071534327,12.0,11.804113186712883,12.0
7860,2023-05-03,Milan,Cremonese,18.0,6.0,1.33,5.75,12.0,serie_a,2223,0.7450800421132198,0.1723402532192317,0.08257970466754852,17.641882742517286,9.6,13.361921174137919,14.2
7861,2023-05-03,Monza,Roma,8.0,14.0,3.79,3.34,2.29,serie_a,2223,0.26386948316963527,0.29942076084219094,0.4367097559881737,11.502464000788004,13.8,13.891156279821596,8.2
7862,2023-05-03,Verona,Inter,7.0,20.0,6.0,3.95,1.74,serie_a,2223,0.16758101089898325,0.25455343427693655,0.5778655548240802,9.619235976003681,13.0,23.69082220504568,11.4
7863,2023-05-04,Empoli,Bologna,13.0,18.0,3.1,3.25,2.64,serie_a,2223,0.3196840418793546,0.30492939379261524,0.3753865643280301,10.744448029146318,14.2,13.132479276961856,14.4
7864,2023-05-04,Udinese,Napoli,7.0,7.0,5.0,4.1,1.82,serie_a,2223,0.20133829798715666,0.24553450974043498,0.5531271922724084,14.893727697923197,12.4,16.530672373070264,8.4
7865,2023-05-06,Milan,Lazio,10.0,8.0,2.05,3.62,4.4,serie_a,2223,0.49207575149062377,0.278661682473972,0.2292625660354042,16.21722590670202,6.8,11.061104262896077,12.4
7866,2023-05-06,Roma,Inter,15.0,10.0,3.3,3.25,2.5,serie_a,2223,0.2998154981549816,0.30442804428044284,0.3957564575645757,12.205870370754212,8.6,23.921170486617736,9.0
7867,2023-05-06,Cremonese,Spezia,9.0,18.0,2.41,3.5,3.2,serie_a,2223,0.4095513219000256,0.2820053387940176,0.3084433393059568,11.28748434579327,15.4,8.489926609032054,13.4
7868,2023-05-07,Atalanta,Juventus,24.0,10.0,2.45,3.4,3.17,serie_a,2223,0.4010493218478483,0.2889914230962437,0.30995925505590805,11.161164346689713,11.6,13.403097578527149,13.4
7869,2023-05-07,Torino,Monza,14.0,10.0,2.05,3.41,4.4,serie_a,2223,0.4837737187444583,0.290831707749601,0.22539457350594078,7.6172472342440845,8.6,11.339108804318252,15.0
7870,2023-05-07,Napoli,Fiorentina,10.0,15.0,1.9,3.85,4.38,serie_a,2223,0.5188615384615384,0.25606153846153845,0.2250769230769231,13.347090135586743,7.0,13.276383013075238,6.2
7871,2023-05-07,Lecce,Verona,15.0,9.0,2.27,3.25,3.9,serie_a,2223,0.43849786372835614,0.3062738925118057,0.2552282437598381,15.48041363868108,10.2,8.773628208392777,15.0
7872,2023-05-08,Empoli,Salernitana,11.0,13.0,2.26,3.38,3.85,serie_a,2223,0.4433307895669238,0.29642827941457034,0.26024093101850587,10.23711416843156,16.8,8.96046343098043,17.6
7873,2023-05-08,Udinese,Sampdoria,13.0,11.0,1.55,4.5,6.5,serie_a,2223,0.6317494600431967,0.2176025917926566,0.1506479481641469,12.842610262281436,11.6,9.14602590849443,20.2
7874,2023-05-08,Sassuolo,Bologna,6.0,12.0,2.42,3.6,3.1,serie_a,2223,0.407686125520567,0.27405567326660335,0.31825820121282966,12.461067370517542,11.4,14.76761086743519,14.0
7875,2023-05-12,Lazio,Lecce,20.0,13.0,1.75,3.72,6.0,serie_a,2223,0.5675057208237986,0.2669717772692601,0.16552250190694126,12.400278049395904,12.2,15.100787915242117,10.2
7876,2023-05-13,Salernitana,Atalanta,10.0,13.0,5.25,4.34,1.7,serie_a,2223,0.1887535816618911,0.22833094555873926,0.5829154727793696,8.780344945440145,14.8,12.493549909236503,11.0
7877,2023-05-13,Spezia,Milan,14.0,14.0,4.4,3.6,1.99,serie_a,2223,0.2255667506297229,0.2756926952141058,0.4987405541561712,10.539713952016452,11.4,14.333566826406605,8.0
7878,2023-05-13,Inter,Sassuolo,11.0,16.0,1.44,5.45,8.0,serie_a,2223,0.6924151950196925,0.1829500698767628,0.12463473510354466,22.488310999237,9.8,9.871499672332202,11.6
7879,2023-05-14,Verona,Torino,14.0,15.0,2.45,3.17,3.4,serie_a,2223,0.4010493218478483,0.30995925505590805,0.2889914230962437,9.528364427671946,14.6,8.48197791324655,8.8
7880,2023-05-14,Fiorentina,Udinese,18.0,5.0,2.05,3.71,4.0,serie_a,2223,0.4842472793721754,0.26757598994958476,0.24817673067823987,16.250825882687643,7.4,11.291899934828198,11.4
7881,2023-05-14,Monza,Napoli,10.0,20.0,5.1,4.0,1.76,serie_a,2223,0.19332161687170474,0.24648506151142352,0.5601933216168716,11.981131825196638,15.0,14.75714594188363,7.8
7882,2023-05-14,Bologna,Roma,12.0,7.0,3.25,3.2,2.52,serie_a,2223,0.30254370826142424,0.30727095370300894,0.3901853380355669,14.453050822485741,12.2,14.031783612561103,9.2
7883,2023-05-14,Juventus,Cremonese,24.0,3.0,1.39,5.2,9.5,serie_a,2223,0.7074019446393539,0.18909398135551958,0.1035040740051265,13.109795095391615,16.4,10.317318944051461,16.4
7884,2023-05-15,Sampdoria,Empoli,13.0,16.0,3.38,3.59,2.3,serie_a,2223,0.2931631942965077,0.2760143723460156,0.4308224333574766,9.232719196341014,19.4,11.00265140523713,14.8
7885,2023-05-19,Sassuolo,Monza,13.0,16.0,2.31,3.8,3.32,serie_a,2223,0.43408846926697686,0.26388009579124116,0.3020314349417821,11.782263014115177,11.2,12.935877272186536,14.0
7886,2023-05-20,Cremonese,Bologna,13.0,19.0,3.1,3.55,2.5,serie_a,2223,0.32120883098081787,0.28049221860296775,0.3982989504162142,8.848348022224595,18.2,16.390214344697362,9.8
7887,2023-05-20,Atalanta,Verona,13.0,10.0,1.61,4.34,7.0,serie_a,2223,0.6246222043119082,0.23171468869635303,0.14366310699173887,13.15879844637465,9.4,11.6680812915768,15.8
7888,2023-05-20,Milan,Sampdoria,19.0,6.0,1.21,7.9,21.0,serie_a,2223,0.8259114149022497,0.12650035595338255,0.04758822914436772,13.487788691649845,9.6,9.332859860707638,16.6
7889,2023-05-21,Lecce,Spezia,6.0,14.0,2.29,3.4,3.65,serie_a,2223,0.43460750494668093,0.29272093715526454,0.2726715578980546,14.127681876025383,12.6,13.596531813801837,11.6
7890,2023-05-21,Torino,Fiorentina,10.0,8.0,2.05,3.56,4.2,serie_a,2223,0.4845106934543098,0.27900194426442,0.23648736228127024,8.935313738090787,10.0,16.179023054211815,7.2
7891,2023-05-21,Napoli,Inter,22.0,6.0,2.9,3.5,2.69,serie_a,2223,0.344040049696704,0.28506175546298324,0.37089819484031283,16.787426350805895,8.8,19.219387845447486,11.6
7892,2023-05-21,Udinese,Lazio,12.0,14.0,3.9,3.7,2.09,serie_a,2223,0.2550966550108861,0.2688856633898528,0.47601768159926106,10.923267276536205,12.6,15.001680057657131,13.6
7893,2023-05-22,Roma,Salernitana,22.0,8.0,1.54,4.44,8.0,serie_a,2223,0.6496261723265103,0.22532078950063644,0.12505303817285324,13.6107646783348,9.6,8.82973117963364,14.2
7894,2023-05-22,Empoli,Juventus,14.0,19.0,5.5,4.1,1.74,serie_a,2223,0.18173944056656646,0.24379681051612576,0.5744637489173078,9.979742771782687,14.6,14.034253569672341,14.8
7895,2023-05-26,Sampdoria,Sassuolo,17.0,22.0,4.2,4.1,1.92,serie_a,2223,0.23742309084328628,0.243213897937025,0.5193630112196888,9.43539996069263,16.6,12.224213940217393,11.8
7896,2023-05-27,Salernitana,Udinese,11.0,10.0,2.81,3.64,2.61,serie_a,2223,0.3510488528576021,0.27100199904666533,0.37794914809573255,8.977472199235436,16.4,9.851590641151667,13.0
7897,2023-05-27,Spezia,Torino,8.0,11.0,2.48,3.38,3.25,serie_a,2223,0.40051189686226185,0.29386671722438146,0.3056213859133567,14.395785934865998,10.2,10.12419750621485,9.6
7898,2023-05-27,Fiorentina,Roma,15.0,8.0,2.2,3.56,4.0,serie_a,2223,0.4612593936252915,0.28504793988079813,0.2536926664939103,16.230591662491886,6.6,14.582936004935277,9.8
7899,2023-05-27,Inter,Atalanta,20.0,11.0,1.91,4.0,4.4,serie_a,2223,0.5231244798478184,0.24979193912733327,0.22708358102484844,18.625177405667706,13.8,13.677000894728376,8.6
7900,2023-05-28,Verona,Empoli,13.0,13.0,1.73,4.28,5.25,serie_a,2223,0.5767912744597234,0.2331422674802153,0.19006645806006123,13.155736327628816,15.0,9.56604693198299,15.2
7901,2023-05-28,Bologna,Napoli,18.0,11.0,3.51,3.6,2.23,serie_a,2223,0.28177022459487633,0.2747259689800044,0.4435038064251193,15.064790153132076,10.6,17.269900084938865,8.6
7902,2023-05-28,Monza,Lecce,5.0,9.0,2.6,3.33,3.16,serie_a,2223,0.38408865268936515,0.29988903813584067,0.3160223091747941,13.746841046258197,14.6,12.550204484716236,13.8
7903,2023-05-28,Lazio,Cremonese,12.0,11.0,1.25,7.3,15.98,serie_a,2223,0.8003485324588004,0.137045981585411,0.06260548595578852,15.914371125523383,14.6,9.268157216750884,18.6
7904,2023-05-28,Juventus,Milan,16.0,9.0,2.43,3.58,3.22,serie_a,2223,0.410942691325985,0.27893596087210715,0.3101213478019079,15.936772583844094,14.2,14.568511974234237,9.0
7905,2023-06-02,Sassuolo,Fiorentina,5.0,15.0,2.65,4.04,2.67,serie_a,2223,0.3775793449382707,0.24766961982337066,0.3747510352383586,13.953028470045387,13.8,17.32105573526302,7.4
7906,2023-06-03,Torino,Inter,17.0,14.0,2.43,3.58,3.15,serie_a,2223,0.4081300283378391,0.2770268069443992,0.31484316471776164,12.538185896248143,9.4,17.16130693993973,14.2
7907,2023-06-03,Cremonese,Salernitana,12.0,11.0,2.7,3.9,2.62,serie_a,2223,0.3672633167996549,0.25425921932283807,0.37847746387750697,9.180119748047206,18.2,9.37281265616606,13.6
7908,2023-06-03,Empoli,Lazio,7.0,21.0,3.53,3.84,2.16,serie_a,2223,0.28141030860679106,0.2586922889015553,0.4598974024916538,10.350259932790056,15.2,15.104875886707868,11.8
7909,2023-06-04,Napoli,Sampdoria,21.0,6.0,1.21,8.5,16.0,serie_a,2223,0.8210329318723778,0.11687645265477377,0.06209061547284857,16.31223101073095,11.2,11.51730793447102,16.4
7910,2023-06-04,Atalanta,Monza,20.0,8.0,1.64,4.7,5.5,serie_a,2223,0.607121048428766,0.21184649349429283,0.18103245807694116,13.395465184887291,11.8,12.887743878076714,14.0
7911,2023-06-04,Lecce,Bologna,20.0,11.0,2.85,3.56,2.63,serie_a,2223,0.34671515277196596,0.27756690601126494,0.37571794121676927,11.175192018305404,12.8,17.104972338816143,10.0
7912,2023-06-04,Milan,Verona,14.0,6.0,1.85,4.0,4.95,serie_a,2223,0.5445918998831053,0.25187375369593623,0.20353434642095855,12.724152690220427,10.0,12.512634741301099,15.2
7913,2023-06-04,Roma,Spezia,19.0,8.0,2.05,3.85,4.0,serie_a,2223,0.48900531872668096,0.260379455425895,0.25061522584742396,15.573979159705488,10.6,14.096627874393402,10.8
7914,2023-06-04,Udinese,Juventus,13.0,20.0,4.0,3.76,2.02,serie_a,2223,0.2472782205552951,0.26306193676095224,0.4896598426837527,9.10412401546328,12.2,17.516570508554217,12.8
7975,2023-09-30,Lecce,Napoli,9.0,15.0,5.03,3.95,1.8,serie_a,2324,0.19732186220772913,0.25127315617845,0.5514049816138209,8.084038384483307,13.4,20.29065232785214,7.6
7976,2023-09-30,Milan,Lazio,14.0,13.0,1.82,3.87,5.25,serie_a,2324,0.5503726036748393,0.25883156038454974,0.19079583594061097,12.329579032635493,12.2,9.85359901637866,13.4
7977,2023-09-30,Salernitana,Inter,12.0,16.0,8.3,5.0,1.46,serie_a,2324,0.11983321842476771,0.19892314258511443,0.6812436389901179,12.915587293150502,13.4,13.607068168101376,9.4
7978,2023-10-01,Bologna,Empoli,21.0,12.0,1.71,4.2,5.5,serie_a,2324,0.5820545770655378,0.23697936351954038,0.18096605941492175,8.08849337153694,10.8,12.945885349787412,17.8
7979,2023-10-01,Udinese,Genoa,11.0,8.0,2.44,3.35,3.45,serie_a,2324,0.4105756762997567,0.29904616423027053,0.29037815946997286,21.194492491395923,12.0,11.520180459573318,13.8
7980,2023-10-01,Atalanta,Juventus,15.0,5.0,2.62,3.57,2.94,serie_a,2324,0.3809451219512195,0.27957317073170734,0.33948170731707317,10.472949055865866,11.6,12.181227155306567,10.4
7981,2023-10-01,Roma,Frosinone,11.0,8.0,1.49,4.68,8.5,serie_a,2324,0.6694918392007836,0.21315017957460847,0.11735798122460794,12.442954910513444,8.6,9.782822373379686,17.2
7982,2023-10-02,Sassuolo,Monza,19.0,13.0,2.28,4.0,3.13,serie_a,2324,0.4350787450827762,0.24799488469718242,0.31692637022004144,16.914020224589493,16.0,18.488434572174764,11.0
7983,2023-10-02,Torino,Verona,8.0,5.0,1.99,3.58,4.9,serie_a,2324,0.5096870169566379,0.2833176435038295,0.20699533953953253,13.131072211256248,11.0,10.183617443688062,13.4
7984,2023-10-02,Fiorentina,Cagliari,14.0,6.0,1.55,4.55,7.5,serie_a,2324,0.6462762179821031,0.2201600303015956,0.1335637517163013,13.36665817867401,13.8,12.842849593565695,14.2
7985,2023-10-06,Empoli,Udinese,18.0,11.0,3.26,3.52,2.43,serie_a,2324,0.30602563093457746,0.2834214650132734,0.4105529040521491,13.502718855645401,18.0,18.09386267958373,11.8
